station,valid,lon,lat,elevation,tmpf,dwpf,feel,sknt
TOI,2023-07-24 22:53,-86.0121,31.8604,121.00,90.00,69.00,94.68,4.00
DHN,2023-07-24 22:53,-85.4500,31.3200,122.00,89.00,68.00,92.79,7.00
DCU,2023-07-24 22:53,-86.9453,34.6525,177.00,87.00,66.00,89.34,5.00
GZH,2023-07-24 22:53,-87.0441,31.4158,79.00,88.00,69.00,92.35,0.00
BHM,2023-07-24 22:53,-86.7449,33.5655,192.00,88.00,64.00,89.34,5.00
BFM,2023-07-24 22:53,-88.0681,30.6268,8.00,88.00,65.00,89.85,6.00
ANB,2023-07-24 22:53,-85.8479,33.5904,182.00,89.00,61.00,89.01,4.00
MGM,2023-07-24 22:53,-86.3940,32.3006,62.00,92.00,67.00,95.52,
TCL,2023-07-24 22:53,-87.6161,33.2119,52.00,89.00,68.00,92.79,5.00
MSL,2023-07-24 22:53,-87.5996,34.7439,168.00,88.00,69.00,92.35,4.00
4A9,2023-07-24 22:55,-85.7214,34.4737,267.00,86.50,64.20,87.90,3.00
ALX,2023-07-24 22:55,-85.9613,32.9143,193.00,87.40,64.00,88.72,6.00
8A0,2023-07-24 22:55,-86.2481,34.2316,317.00,86.00,62.60,86.72,3.00
4A6,2023-07-24 22:55,-86.0059,34.6887,198.00,86.00,86.00,111.85,
JFX,2023-07-24 22:55,-87.3142,33.9020,147.00,87.80,71.60,94.18,0.00
CQF,2023-07-24 22:55,-87.8770,30.4605,27.00,84.20,64.40,85.71,0.00
HEY,2023-07-24 22:55,-85.6543,31.3460,97.00,88.30,67.30,91.53,4.00
CMD,2023-07-24 22:55,-86.8580,34.2687,289.02,86.00,68.00,89.41,0.00
DYA,2023-07-24 22:55,-87.9541,32.4638,32.25,88.70,67.00,91.78,0.00
SEM,2023-07-24 22:55,-86.9878,32.3439,44.25,89.60,62.60,90.32,6.00
SCD,2023-07-24 22:55,-86.3055,33.1718,170.50,86.50,62.80,87.29,0.00
SXS,2023-07-24 22:55,-85.8549,31.3612,122.26,88.50,67.00,91.56,4.00
1A9,2023-07-24 22:55,-86.5127,32.4387,63.56,89.00,64.60,90.70,4.00
EDN,2023-07-24 22:55,-85.9048,31.2982,104.85,87.80,66.70,90.60,0.00
ASN,2023-07-24 22:55,-86.0512,33.5695,155.32,88.00,60.80,87.95,3.00
PLR,2023-07-24 22:55,-86.2491,33.5588,144.69,87.80,64.40,89.33,0.00
1R8,2023-07-24 22:55,-87.8193,30.8703,72.03,86.00,69.80,90.58,3.00
MDQ,2023-07-24 22:55,-86.5600,34.8600,230.00,85.30,63.00,86.21,3.00
HDL,2023-07-24 22:55,-85.3125,31.3641,108.00,87.80,69.80,92.71,6.00
HUA,2023-07-24 22:55,-86.6848,34.6786,209.00,85.50,68.40,89.09,6.00
LOR,2023-07-24 22:55,-85.7511,31.3558,74.00,89.00,67.00,92.11,3.00
MXF,2023-07-24 22:55,-86.3658,32.3829,51.00,89.80,62.20,90.34,0.00
OZR,2023-07-24 22:55,-85.7134,31.2758,91.00,88.30,66.70,91.15,5.00
79J,2023-07-24 22:56,-86.3902,31.3061,98.00,85.00,71.00,90.21,0.00
1M4,2023-07-24 22:56,-87.6004,34.2803,284.00,86.00,68.00,89.41,0.00
MOB,2023-07-24 22:56,-88.2456,30.6883,67.00,87.00,68.00,90.53,9.00
GAD,2023-07-24 22:56,-86.0891,33.9727,173.00,87.00,66.00,89.34,3.00
EKY,2023-07-24 22:56,-86.9263,33.3126,213.73,86.00,68.00,89.41,5.00
JKA,2023-07-24 22:57,-87.6718,30.2905,4.90,87.80,69.80,92.71,8.00
EUF,2023-07-24 22:58,-85.1289,31.9513,87.00,90.00,68.00,93.93,0.00
0J4,2023-07-24 22:58,-86.3119,31.0447,91.00,91.00,63.00,92.00,0.00
PRN,2023-07-24 22:58,-86.6107,31.8457,137.50,87.00,66.00,89.34,4.00
MDQ,2023-07-24 23:15,-86.5600,34.8600,230.00,84.60,64.40,86.11,4.00
4A9,2023-07-24 23:15,-85.7214,34.4737,267.00,86.00,63.00,86.88,0.00
ALX,2023-07-24 23:15,-85.9613,32.9143,193.00,87.00,65.30,88.96,5.00
8A0,2023-07-24 23:15,-86.2481,34.2316,317.00,86.00,60.80,86.05,3.00
4A6,2023-07-24 23:15,-86.0059,34.6887,198.00,86.00,86.00,111.85,
JFX,2023-07-24 23:15,-87.3142,33.9020,147.00,86.00,71.60,91.92,0.00
CQF,2023-07-24 23:15,-87.8770,30.4605,27.00,84.20,64.40,85.71,3.00
CMD,2023-07-24 23:15,-86.8580,34.2687,289.02,84.20,69.80,88.43,0.00
DYA,2023-07-24 23:15,-87.9541,32.4638,32.25,88.00,67.60,91.39,3.00
SEM,2023-07-24 23:15,-86.9878,32.3439,44.25,91.40,64.40,93.19,5.00
SCD,2023-07-24 23:15,-86.3055,33.1718,170.50,86.00,62.60,86.72,0.00
1A9,2023-07-24 23:15,-86.5127,32.4387,63.56,88.50,64.60,90.17,3.00
EDN,2023-07-24 23:15,-85.9048,31.2982,104.85,87.30,68.00,90.87,0.00
ASN,2023-07-24 23:15,-86.0512,33.5695,155.32,88.00,62.40,88.60,4.00
PLR,2023-07-24 23:15,-86.2491,33.5588,144.69,87.80,66.20,90.31,0.00
1R8,2023-07-24 23:15,-87.8193,30.8703,72.03,86.00,69.80,90.58,5.00
HDL,2023-07-24 23:15,-85.3125,31.3641,108.00,87.80,69.80,92.71,5.00
SXS,2023-07-24 23:33,-85.8549,31.3612,122.26,87.80,68.00,91.43,4.00
MDQ,2023-07-24 23:35,-86.5600,34.8600,230.00,83.70,66.70,86.21,5.00
4A9,2023-07-24 23:35,-85.7214,34.4737,267.00,84.00,66.60,86.48,0.00
ALX,2023-07-24 23:35,-85.9613,32.9143,193.00,86.00,65.00,87.78,5.00
8A0,2023-07-24 23:35,-86.2481,34.2316,317.00,86.00,60.80,86.05,3.00
4A6,2023-07-24 23:35,-86.0059,34.6887,198.00,84.20,84.20,104.35,
JFX,2023-07-24 23:35,-87.3142,33.9020,147.00,86.00,73.40,93.45,0.00
CQF,2023-07-24 23:35,-87.8770,30.4605,27.00,84.20,64.40,85.71,0.00
CMD,2023-07-24 23:35,-86.8580,34.2687,289.02,82.40,73.40,88.26,0.00
DYA,2023-07-24 23:35,-87.9541,32.4638,32.25,87.00,68.70,90.99,3.00
SEM,2023-07-24 23:35,-86.9878,32.3439,44.25,89.60,64.40,91.23,6.00
SCD,2023-07-24 23:35,-86.3055,33.1718,170.50,84.70,64.00,86.04,0.00
1A9,2023-07-24 23:35,-86.5127,32.4387,63.56,87.60,64.00,88.93,3.00
EDN,2023-07-24 23:35,-85.9048,31.2982,104.85,87.00,68.00,90.53,0.00
ASN,2023-07-24 23:35,-86.0512,33.5695,155.32,87.40,62.40,88.00,0.00
PLR,2023-07-24 23:35,-86.2491,33.5588,144.69,86.00,69.80,90.58,0.00
1R8,2023-07-24 23:35,-87.8193,30.8703,72.03,86.00,69.80,90.58,4.00
HDL,2023-07-24 23:35,-85.3125,31.3641,108.00,86.00,69.80,90.58,6.00
HEY,2023-07-24 23:45,-85.6543,31.3460,97.00,86.00,71.60,91.92,0.00
SEM,2023-07-24 23:50,-86.9878,32.3439,44.25,89.60,66.20,92.27,5.00
HSV,2023-07-24 23:53,-86.7861,34.6439,196.00,83.00,71.00,87.64,0.00
EET,2023-07-24 23:53,-86.7818,33.1784,172.00,85.00,70.00,89.53,0.00
TOI,2023-07-24 23:53,-86.0121,31.8604,121.00,88.00,72.00,94.79,0.00
DHN,2023-07-24 23:53,-85.4500,31.3200,122.00,87.00,68.00,90.53,5.00
DCU,2023-07-24 23:53,-86.9453,34.6525,177.00,84.00,68.00,87.18,3.00
GZH,2023-07-24 23:53,-87.0441,31.4158,79.00,88.00,71.00,93.92,3.00
BHM,2023-07-24 23:53,-86.7449,33.5655,192.00,86.00,65.00,87.78,6.00
BFM,2023-07-24 23:53,-88.0681,30.6268,8.00,86.00,64.00,87.31,3.00
ANB,2023-07-24 23:53,-85.8479,33.5904,182.00,86.00,63.00,86.88,4.00
MGM,2023-07-24 23:53,-86.3940,32.3006,62.00,89.00,69.00,93.51,3.00
TCL,2023-07-24 23:53,-87.6161,33.2119,52.00,86.00,69.00,90.04,4.00
MSL,2023-07-24 23:53,-87.5996,34.7439,168.00,87.00,69.00,91.20,6.00
4A9,2023-07-24 23:55,-85.7214,34.4737,267.00,82.00,68.50,85.13,0.00
ALX,2023-07-24 23:55,-85.9613,32.9143,193.00,85.00,67.00,87.75,3.00
8A0,2023-07-24 23:55,-86.2481,34.2316,317.00,82.40,62.60,83.41,0.00
4A6,2023-07-24 23:55,-86.0059,34.6887,198.00,82.40,84.20,,
JFX,2023-07-24 23:55,-87.3142,33.9020,147.00,82.40,77.00,90.85,0.00
CQF,2023-07-24 23:55,-87.8770,30.4605,27.00,82.40,64.40,83.98,0.00
HEY,2023-07-24 23:55,-85.6543,31.3460,97.00,86.00,71.40,91.77,0.00
CMD,2023-07-24 23:55,-86.8580,34.2687,289.02,80.60,73.40,85.32,0.00
DYA,2023-07-24 23:55,-87.9541,32.4638,32.25,85.50,71.40,91.14,0.00
SCD,2023-07-24 23:55,-86.3055,33.1718,170.50,84.00,64.60,85.60,0.00
SXS,2023-07-24 23:55,-85.8549,31.3612,122.26,86.50,68.40,90.23,0.00
1A9,2023-07-24 23:55,-86.5127,32.4387,63.56,86.50,65.70,88.65,0.00
EDN,2023-07-24 23:55,-85.9048,31.2982,104.85,86.00,68.70,89.85,0.00
ASN,2023-07-24 23:55,-86.0512,33.5695,155.32,86.50,64.20,87.90,5.00
PLR,2023-07-24 23:55,-86.2491,33.5588,144.69,82.40,75.20,89.48,0.00
1R8,2023-07-24 23:55,-87.8193,30.8703,72.03,86.00,68.00,89.41,5.00
MDQ,2023-07-24 23:55,-86.5600,34.8600,230.00,83.00,67.00,85.60,3.00
HDL,2023-07-24 23:55,-85.3125,31.3641,108.00,86.00,73.40,93.45,3.00
HUA,2023-07-24 23:55,-86.6848,34.6786,209.00,83.50,68.00,86.62,3.00
LOR,2023-07-24 23:55,-85.7511,31.3558,74.00,87.00,67.60,90.28,3.00
MXF,2023-07-24 23:55,-86.3658,32.3829,51.00,86.00,66.20,88.39,3.00
OZR,2023-07-24 23:55,-85.7134,31.2758,91.00,86.00,68.40,89.66,3.00
1M4,2023-07-24 23:56,-87.6004,34.2803,284.00,83.00,70.00,87.08,3.00
MOB,2023-07-24 23:56,-88.2456,30.6883,67.00,85.00,67.00,87.75,6.00
GAD,2023-07-24 23:56,-86.0891,33.9727,173.00,85.00,67.00,87.75,4.00
EKY,2023-07-24 23:56,-86.9263,33.3126,213.73,84.00,68.00,87.18,5.00
79J,2023-07-24 23:56,-86.3902,31.3061,98.00,87.00,67.00,89.91,4.00
EUF,2023-07-24 23:58,-85.1289,31.9513,87.00,85.00,76.00,94.48,0.00
PRN,2023-07-24 23:58,-86.6107,31.8457,137.50,85.00,68.00,88.30,4.00
0J4,2023-07-24 23:58,-86.3119,31.0447,91.00,89.00,70.00,94.29,0.00
MDQ,2023-07-25 00:15,-86.5600,34.8600,230.00,81.70,69.00,84.99,0.00
4A9,2023-07-25 00:15,-85.7214,34.4737,267.00,79.70,69.30,79.70,0.00
ALX,2023-07-25 00:15,-85.9613,32.9143,193.00,84.20,67.00,86.89,3.00
8A0,2023-07-25 00:15,-86.2481,34.2316,317.00,82.40,62.60,83.41,0.00
4A6,2023-07-25 00:15,-86.0059,34.6887,198.00,82.40,82.40,97.48,
JFX,2023-07-25 00:15,-87.3142,33.9020,147.00,82.40,77.00,90.85,0.00
CQF,2023-07-25 00:15,-87.8770,30.4605,27.00,82.40,66.20,84.63,0.00
CMD,2023-07-25 00:15,-86.8580,34.2687,289.02,78.80,75.20,78.80,0.00
DYA,2023-07-25 00:15,-87.9541,32.4638,32.25,83.00,73.40,89.17,0.00
SEM,2023-07-25 00:15,-86.9878,32.3439,44.25,87.80,68.00,91.43,3.00
SCD,2023-07-25 00:15,-86.3055,33.1718,170.50,81.00,66.00,83.11,0.00
1A9,2023-07-25 00:15,-86.5127,32.4387,63.56,82.20,69.80,85.97,0.00
EDN,2023-07-25 00:15,-85.9048,31.2982,104.85,84.70,71.00,89.83,0.00
ASN,2023-07-25 00:15,-86.0512,33.5695,155.32,85.30,65.50,87.30,6.00
PLR,2023-07-25 00:15,-86.2491,33.5588,144.69,78.80,73.40,78.80,0.00
1R8,2023-07-25 00:15,-87.8193,30.8703,72.03,84.20,69.80,88.43,3.00
HDL,2023-07-25 00:15,-85.3125,31.3641,108.00,84.20,73.40,90.94,5.00
SEM,2023-07-25 00:30,-86.9878,32.3439,44.25,86.00,68.00,89.41,4.00
MDQ,2023-07-25 00:35,-86.5600,34.8600,230.00,81.70,68.00,84.58,0.00
4A9,2023-07-25 00:35,-85.7214,34.4737,267.00,79.00,70.70,79.00,0.00
ALX,2023-07-25 00:35,-85.9613,32.9143,193.00,82.80,67.50,85.60,4.00
8A0,2023-07-25 00:35,-86.2481,34.2316,317.00,80.60,64.40,82.27,0.00
4A6,2023-07-25 00:35,-86.0059,34.6887,198.00,80.60,80.60,91.23,
JFX,2023-07-25 00:35,-87.3142,33.9020,147.00,80.60,78.80,89.33,0.00
CQF,2023-07-25 00:35,-87.8770,30.4605,27.00,78.80,68.00,78.80,0.00
CMD,2023-07-25 00:35,-86.8580,34.2687,289.02,77.00,75.20,77.00,0.00
DYA,2023-07-25 00:35,-87.9541,32.4638,32.25,80.00,73.00,84.13,0.00
SCD,2023-07-25 00:35,-86.3055,33.1718,170.50,77.50,68.70,77.50,0.00
1A9,2023-07-25 00:35,-86.5127,32.4387,63.56,80.20,70.50,83.59,3.00
EDN,2023-07-25 00:35,-85.9048,31.2982,104.85,82.00,74.00,88.00,0.00
ASN,2023-07-25 00:35,-86.0512,33.5695,155.32,83.50,65.50,85.48,5.00
PLR,2023-07-25 00:35,-86.2491,33.5588,144.69,77.00,73.40,77.00,0.00
1R8,2023-07-25 00:35,-87.8193,30.8703,72.03,82.40,69.80,86.22,0.00
HDL,2023-07-25 00:35,-85.3125,31.3641,108.00,82.40,73.40,88.26,4.00
SEM,2023-07-25 00:50,-86.9878,32.3439,44.25,84.20,69.80,88.43,4.00
HSV,2023-07-25 00:53,-86.7861,34.6439,196.00,81.00,72.00,85.35,0.00
EET,2023-07-25 00:53,-86.7818,33.1784,172.00,78.00,70.00,78.00,0.00
TOI,2023-07-25 00:53,-86.0121,31.8604,121.00,83.00,73.00,88.90,0.00
DHN,2023-07-25 00:53,-85.4500,31.3200,122.00,85.00,68.00,88.30,4.00
DCU,2023-07-25 00:53,-86.9453,34.6525,177.00,78.00,71.00,78.00,0.00
GZH,2023-07-25 00:53,-87.0441,31.4158,79.00,81.00,71.00,84.91,0.00
BHM,2023-07-25 00:53,-86.7449,33.5655,192.00,83.00,66.00,85.17,3.00
BFM,2023-07-25 00:53,-88.0681,30.6268,8.00,82.00,65.00,83.80,3.00
ANB,2023-07-25 00:53,-85.8479,33.5904,182.00,78.00,68.00,78.00,3.00
MGM,2023-07-25 00:53,-86.3940,32.3006,62.00,82.00,73.00,87.39,0.00
TCL,2023-07-25 00:53,-87.6161,33.2119,52.00,82.00,71.00,86.30,0.00
MSL,2023-07-25 00:53,-87.5996,34.7439,168.00,84.00,69.00,87.72,3.00
MDQ,2023-07-25 00:55,-86.5600,34.8600,230.00,78.40,69.60,78.40,0.00
4A9,2023-07-25 00:55,-85.7214,34.4737,267.00,78.00,69.80,78.00,0.00
ALX,2023-07-25 00:55,-85.9613,32.9143,193.00,81.70,67.00,84.19,4.00
8A0,2023-07-25 00:55,-86.2481,34.2316,317.00,78.80,66.20,78.80,0.00
4A6,2023-07-25 00:55,-86.0059,34.6887,198.00,78.80,78.80,78.80,
JFX,2023-07-25 00:55,-87.3142,33.9020,147.00,78.80,77.00,78.80,0.00
CQF,2023-07-25 00:55,-87.8770,30.4605,27.00,77.00,68.00,77.00,0.00
CMD,2023-07-25 00:55,-86.8580,34.2687,289.02,75.20,73.40,75.20,0.00
DYA,2023-07-25 00:55,-87.9541,32.4638,32.25,78.60,72.50,78.60,0.00
SCD,2023-07-25 00:55,-86.3055,33.1718,170.50,76.50,67.60,76.50,0.00
1A9,2023-07-25 00:55,-86.5127,32.4387,63.56,79.00,70.30,79.00,3.00
EDN,2023-07-25 00:55,-85.9048,31.2982,104.85,80.60,75.00,86.07,0.00
ASN,2023-07-25 00:55,-86.0512,33.5695,155.32,82.40,66.20,84.63,4.00
PLR,2023-07-25 00:55,-86.2491,33.5588,144.69,75.20,73.40,75.20,0.00
1R8,2023-07-25 00:55,-87.8193,30.8703,72.03,80.60,71.60,84.57,0.00
HDL,2023-07-25 00:55,-85.3125,31.3641,108.00,82.40,75.20,89.48,4.00
HEY,2023-07-25 00:55,-85.6543,31.3460,97.00,80.40,74.70,85.54,0.00
HUA,2023-07-25 00:55,-86.6848,34.6786,209.00,81.70,68.00,84.58,3.00
LOR,2023-07-25 00:55,-85.7511,31.3558,74.00,79.50,72.00,79.50,0.00
MXF,2023-07-25 00:55,-86.3658,32.3829,51.00,80.00,66.20,82.12,0.00
OZR,2023-07-25 00:55,-85.7134,31.2758,91.00,82.00,70.00,85.81,3.00
SXS,2023-07-25 00:55,-85.8549,31.3612,122.26,83.00,69.40,86.75,4.00
1M4,2023-07-25 00:56,-87.6004,34.2803,284.00,77.00,74.00,77.00,0.00
MOB,2023-07-25 00:56,-88.2456,30.6883,67.00,82.00,68.00,84.92,0.00
GAD,2023-07-25 00:56,-86.0891,33.9727,173.00,78.00,71.00,78.00,
EKY,2023-07-25 00:56,-86.9263,33.3126,213.73,81.00,67.00,83.43,3.00
79J,2023-07-25 00:56,-86.3902,31.3061,98.00,82.00,72.00,86.83,0.00
JKA,2023-07-25 00:58,-87.6718,30.2905,4.90,82.40,69.80,86.22,4.00
EUF,2023-07-25 00:58,-85.1289,31.9513,87.00,83.00,73.00,88.90,4.00
0J4,2023-07-25 00:58,-86.3119,31.0447,91.00,84.00,70.00,88.31,5.00
MDQ,2023-07-25 01:15,-86.5600,34.8600,230.00,78.00,69.40,78.00,0.00
JKA,2023-07-25 01:15,-87.6718,30.2905,4.90,82.40,69.80,86.22,3.00
4A9,2023-07-25 01:15,-85.7214,34.4737,267.00,77.00,69.40,77.00,0.00
ALX,2023-07-25 01:15,-85.9613,32.9143,193.00,77.00,73.80,77.00,0.00
8A0,2023-07-25 01:15,-86.2481,34.2316,317.00,78.80,64.40,78.80,0.00
4A6,2023-07-25 01:15,-86.0059,34.6887,198.00,78.80,78.80,78.80,
JFX,2023-07-25 01:15,-87.3142,33.9020,147.00,77.00,77.00,77.00,0.00
CQF,2023-07-25 01:15,-87.8770,30.4605,27.00,75.20,68.00,75.20,0.00
CMD,2023-07-25 01:15,-86.8580,34.2687,289.02,73.40,71.60,73.40,0.00
DYA,2023-07-25 01:15,-87.9541,32.4638,32.25,77.00,72.00,77.00,0.00
SEM,2023-07-25 01:15,-86.9878,32.3439,44.25,78.80,71.60,78.80,0.00
SCD,2023-07-25 01:15,-86.3055,33.1718,170.50,74.30,65.70,74.30,0.00
1A9,2023-07-25 01:15,-86.5127,32.4387,63.56,77.00,70.30,77.00,0.00
EDN,2023-07-25 01:15,-85.9048,31.2982,104.85,79.70,73.20,79.70,0.00
ASN,2023-07-25 01:15,-86.0512,33.5695,155.32,81.30,66.60,83.62,0.00
PLR,2023-07-25 01:15,-86.2491,33.5588,144.69,75.20,73.40,75.20,0.00
1R8,2023-07-25 01:15,-87.8193,30.8703,72.03,78.80,73.40,78.80,0.00
HDL,2023-07-25 01:15,-85.3125,31.3641,108.00,82.40,73.40,88.26,3.00
SEM,2023-07-25 01:30,-86.9878,32.3439,44.25,78.80,73.40,78.80,0.00
MDQ,2023-07-25 01:35,-86.5600,34.8600,230.00,76.00,69.80,76.00,0.00
JKA,2023-07-25 01:35,-87.6718,30.2905,4.90,80.60,69.80,83.90,0.00
4A9,2023-07-25 01:35,-85.7214,34.4737,267.00,75.60,70.50,75.60,0.00
ALX,2023-07-25 01:35,-85.9613,32.9143,193.00,76.60,73.00,76.60,0.00
8A0,2023-07-25 01:35,-86.2481,34.2316,317.00,77.00,64.40,77.00,0.00
4A6,2023-07-25 01:35,-86.0059,34.6887,198.00,77.00,77.00,77.00,
JFX,2023-07-25 01:35,-87.3142,33.9020,147.00,75.20,75.20,75.20,0.00
CQF,2023-07-25 01:35,-87.8770,30.4605,27.00,73.40,68.00,73.40,0.00
CMD,2023-07-25 01:35,-86.8580,34.2687,289.02,71.60,71.60,71.60,0.00
DYA,2023-07-25 01:35,-87.9541,32.4638,32.25,75.60,72.00,75.60,0.00
SCD,2023-07-25 01:35,-86.3055,33.1718,170.50,73.80,65.00,73.80,0.00
1A9,2023-07-25 01:35,-86.5127,32.4387,63.56,76.50,70.00,76.50,0.00
EDN,2023-07-25 01:35,-85.9048,31.2982,104.85,78.60,72.50,78.60,0.00
ASN,2023-07-25 01:35,-86.0512,33.5695,155.32,76.50,68.50,76.50,0.00
PLR,2023-07-25 01:35,-86.2491,33.5588,144.69,73.40,73.40,73.40,0.00
1R8,2023-07-25 01:35,-87.8193,30.8703,72.03,77.00,71.60,77.00,0.00
HDL,2023-07-25 01:35,-85.3125,31.3641,108.00,82.40,73.40,88.26,0.00
HSV,2023-07-25 01:53,-86.7861,34.6439,196.00,77.00,70.00,77.00,3.00
EET,2023-07-25 01:53,-86.7818,33.1784,172.00,77.00,70.00,77.00,0.00
TOI,2023-07-25 01:53,-86.0121,31.8604,121.00,81.00,74.00,86.30,0.00
DHN,2023-07-25 01:53,-85.4500,31.3200,122.00,84.00,69.00,87.72,4.00
DCU,2023-07-25 01:53,-86.9453,34.6525,177.00,75.00,68.00,75.00,0.00
GZH,2023-07-25 01:53,-87.0441,31.4158,79.00,78.00,72.00,78.00,0.00
BHM,2023-07-25 01:53,-86.7449,33.5655,192.00,80.00,67.00,82.32,0.00
BFM,2023-07-25 01:53,-88.0681,30.6268,8.00,77.00,68.00,77.00,0.00
ANB,2023-07-25 01:53,-85.8479,33.5904,182.00,76.00,68.00,76.00,0.00
MGM,2023-07-25 01:53,-86.3940,32.3006,62.00,79.00,71.00,79.00,0.00
TCL,2023-07-25 01:53,-87.6161,33.2119,52.00,80.00,71.00,83.46,3.00
MSL,2023-07-25 01:53,-87.5996,34.7439,168.00,77.00,71.00,77.00,0.00
4A9,2023-07-25 01:55,-85.7214,34.4737,267.00,74.00,69.80,74.00,0.00
ALX,2023-07-25 01:55,-85.9613,32.9143,193.00,75.40,73.60,75.40,0.00
CQF,2023-07-25 01:55,-87.8770,30.4605,27.00,73.40,68.00,73.40,0.00
8A0,2023-07-25 01:55,-86.2481,34.2316,317.00,77.00,66.20,77.00,0.00
4A6,2023-07-25 01:55,-86.0059,34.6887,198.00,75.20,75.20,75.20,
JFX,2023-07-25 01:55,-87.3142,33.9020,147.00,75.20,75.20,75.20,0.00
MXF,2023-07-25 01:55,-86.3658,32.3829,51.00,77.00,65.30,77.00,0.00
CMD,2023-07-25 01:55,-86.8580,34.2687,289.02,71.60,71.60,71.60,0.00
DYA,2023-07-25 01:55,-87.9541,32.4638,32.25,75.20,72.00,75.20,0.00
SEM,2023-07-25 01:55,-86.9878,32.3439,44.25,77.00,75.20,77.00,0.00
SCD,2023-07-25 01:55,-86.3055,33.1718,170.50,71.60,63.30,71.60,0.00
SXS,2023-07-25 01:55,-85.8549,31.3612,122.26,79.70,70.00,79.70,0.00
1A9,2023-07-25 01:55,-86.5127,32.4387,63.56,75.40,70.30,75.40,0.00
EDN,2023-07-25 01:55,-85.9048,31.2982,104.85,78.30,73.00,78.30,0.00
ASN,2023-07-25 01:55,-86.0512,33.5695,155.32,74.30,68.40,74.30,0.00
PLR,2023-07-25 01:55,-86.2491,33.5588,144.69,73.40,71.60,73.40,0.00
1R8,2023-07-25 01:55,-87.8193,30.8703,72.03,78.80,69.80,78.80,0.00
MDQ,2023-07-25 01:55,-86.5600,34.8600,230.00,75.20,70.00,75.20,0.00
JKA,2023-07-25 01:55,-87.6718,30.2905,4.90,77.00,71.60,77.00,0.00
HDL,2023-07-25 01:55,-85.3125,31.3641,108.00,78.80,78.80,78.80,0.00
HEY,2023-07-25 01:55,-85.6543,31.3460,97.00,77.70,74.00,77.70,0.00
HUA,2023-07-25 01:55,-86.6848,34.6786,209.00,76.60,70.00,76.60,0.00
LOR,2023-07-25 01:55,-85.7511,31.3558,74.00,76.30,72.70,76.30,0.00
OZR,2023-07-25 01:55,-85.7134,31.2758,91.00,80.80,68.40,83.66,0.00
1M4,2023-07-25 01:56,-87.6004,34.2803,284.00,74.00,73.00,74.00,0.00
MOB,2023-07-25 01:56,-88.2456,30.6883,67.00,77.00,70.00,77.00,3.00
GAD,2023-07-25 01:56,-86.0891,33.9727,173.00,75.00,71.00,75.00,0.00
EKY,2023-07-25 01:56,-86.9263,33.3126,213.73,77.00,68.00,77.00,0.00
79J,2023-07-25 01:56,-86.3902,31.3061,98.00,79.00,72.00,79.00,0.00
EUF,2023-07-25 01:58,-85.1289,31.9513,87.00,78.00,73.00,78.00,0.00
0J4,2023-07-25 01:58,-86.3119,31.0447,91.00,81.00,69.00,84.12,3.00
PRN,2023-07-25 01:58,-86.6107,31.8457,137.50,75.00,73.00,75.00,0.00
MDQ,2023-07-25 02:15,-86.5600,34.8600,230.00,74.30,70.30,74.30,0.00
JKA,2023-07-25 02:15,-87.6718,30.2905,4.90,78.80,71.60,78.80,0.00
4A9,2023-07-25 02:15,-85.7214,34.4737,267.00,73.00,70.00,73.00,0.00
ALX,2023-07-25 02:15,-85.9613,32.9143,193.00,75.00,74.30,75.00,0.00
8A0,2023-07-25 02:15,-86.2481,34.2316,317.00,75.20,66.20,75.20,0.00
4A6,2023-07-25 02:15,-86.0059,34.6887,198.00,77.00,77.00,77.00,
JFX,2023-07-25 02:15,-87.3142,33.9020,147.00,75.20,75.20,75.20,0.00
CQF,2023-07-25 02:15,-87.8770,30.4605,27.00,73.40,69.80,73.40,0.00
CMD,2023-07-25 02:15,-86.8580,34.2687,289.02,71.60,71.60,71.60,0.00
DYA,2023-07-25 02:15,-87.9541,32.4638,32.25,74.00,72.00,74.00,0.00
SEM,2023-07-25 02:15,-86.9878,32.3439,44.25,77.00,75.20,77.00,0.00
SCD,2023-07-25 02:15,-86.3055,33.1718,170.50,72.00,63.70,72.00,0.00
1A9,2023-07-25 02:15,-86.5127,32.4387,63.56,74.70,69.00,74.70,0.00
EDN,2023-07-25 02:15,-85.9048,31.2982,104.85,77.00,73.40,77.00,0.00
ASN,2023-07-25 02:15,-86.0512,33.5695,155.32,74.30,68.70,74.30,0.00
PLR,2023-07-25 02:15,-86.2491,33.5588,144.69,71.60,71.60,71.60,0.00
1R8,2023-07-25 02:15,-87.8193,30.8703,72.03,77.00,71.60,77.00,0.00
HDL,2023-07-25 02:15,-85.3125,31.3641,108.00,78.80,78.80,78.80,0.00
MDQ,2023-07-25 02:35,-86.5600,34.8600,230.00,74.00,70.30,74.00,0.00
JKA,2023-07-25 02:35,-87.6718,30.2905,4.90,77.00,71.60,77.00,0.00
4A9,2023-07-25 02:35,-85.7214,34.4737,267.00,72.70,70.00,72.70,0.00
ALX,2023-07-25 02:35,-85.9613,32.9143,193.00,74.50,73.80,74.50,0.00
8A0,2023-07-25 02:35,-86.2481,34.2316,317.00,75.20,68.00,75.20,0.00
4A6,2023-07-25 02:35,-86.0059,34.6887,198.00,75.20,,,
JFX,2023-07-25 02:35,-87.3142,33.9020,147.00,73.40,73.40,73.40,0.00
CQF,2023-07-25 02:35,-87.8770,30.4605,27.00,71.60,68.00,71.60,0.00
